city,classe_energie,description,ges,last_updated,posted_on,price,price_surface,rooms,siret_agence,surface,time_online,title,type,url,zipcode
Vif,,"Vif - terrain de 634 m2,Vif, secteur du Crozet, au calme, dans une rue peu passante, terrain de 634 m² construction libre.  Zone UH Non soumis au DPE CU déposé en mairie. Pour plus de renseignements, contactez Cécile, agent commercial au 06 31 26 88 36 - cfiol@stephaneplazaimmobilier.com  Cécile FIOL Agent Commercial - Numéro RSAC : 839517471 - GRENOBLE,Référence annonce : 330,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918235.819742,1561362060.0,140000,,,83830081200016,,29.585368284050514,Terrain Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1579297711.htm/,38450
Le Gua,,"TERRAIN DE 2675 m2 AU COL DE L' ARZELIER,TERRAIN de 2675 m2 au col de l'arzelier. Au pied de la station de ski ! vue panoramique sur les montagnes bel ensoleillement expo sud est. Possibilité de division parcellaire .   Le terrain ce prête à une maison design avec de grandes baies vitrées pour une vue panoramique.  MICKAEL CANESTRARI Agent Commercial - Numéro RSAC : 843942541 - GRENOBLE,Référence annonce : 228,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918237.047474,1561362060.0,74500,27.850467289719628,,83830081200016,2675,29.585382493910966,Terrain 2 675 m² Le Gua,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1547498927.htm/,38450
Vif,,"Terrain  de 450m2 sur VIF,exclusivité ! terrain de 450m2 sur VIF plat exposition sud ouest projet de maison en cour. contacter Mickael CANESTRARI 07 60 48 31 98 mcanestrari@stephaneplazaimmobilier.com   MICKAEL CANESTRARI Agent Commercial - Numéro RSAC : 843942541 - GRENOBLE,Référence annonce : 312,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918238.323081,1561362060.0,160000,355.55555555555554,,83830081200016,450,29.585397257882136,Terrain 450 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1568904655.htm/,38450
Vif,,"Beau terrain à bâtir - Viabilisé - 590 m²,LOT bleu 810 - Safti - Hervé BOKSER (06 86 46 60 10) vous propose à 15 kms de Vif -  Monestier de Clermont dans un cadre champêtre avec une jolie vue sur les toits du Trièves, venez découvrir ce terrain avec exposition idéale au Sud Est.,Entièrement viabilisé. Construction libre. Sans vis à vis.,Parkings collectifs goudronnés - Éclairage nocturne,Petit lotissement se trouvant à  200 m à pied de la crèche, des écoles maternelle et primaire, et du collège.,A 2 pas des commerces du centre bourg, proche mairie, poste, tennis, piscine municipale, gymnase ...etc.,Mise en relation possible avec architecte, constructeurs.,D'autres terrains disponibles, nous consulter. Contactez votre conseiller SAFTI : Hervé BOKSER, Tél. : 06 86 46 60 10, E-mail : herve.bokser@safti.fr - Agent commercial immatriculé au RSAC de GRENOBLE sous le numéro 443 695 572,Référence annonce : 287929,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918239.437926,1561524720.0,74000,125.42372881355932,,52396432800026,590,27.702771272292292,Terrain 590 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1609538145.htm/,38450
Vif,,"VIF TERRAIN CONSTRUCTIBLE,SUR LES HAUTEURS DE VIF,HIDRI IMMO PLUS vous propose à la vente ce très beau terrain constructible d'environ 1025m2 A saisir.,Référence annonce : 2283,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918240.865497,1561546260.0,130000,126.82926829268293,,48453785700027,1025,27.45348223954991,Terrain 1 025 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1637963265.htm/,38450
Vif,,"VIF,A vendre à VIF, rue de la croix au CROZET, terrain constructible de 222m² avec permis de construire accepté et purgé de tout recours pour une maison individuelle de 110m² habitables.  Plans et permis consultable à notre agence.  dont 5.26 % honoraires TTC à la charge de l'acquéreur.,Référence annonce : 2680,Non soumis au DPE,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 5,26% TTC du prix du bien hors honoraires,Prix hors honoraires : 104 500 €",,1563918241.901857,1562060400.0,110000,495.4954954954955,,,222,21.502799790010407,Terrain 222 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1433973940.htm/,38450
Vif,,"Terrain Vif - 507m2 - Proche Centre,Vif bourg Terrain plat et calme non viabilise, proximité du centre - 507m2 possibilite 177m2 d'emprise au sol .,Terrain ensoleille situé à proximité d'une rive sur les bords de la Gresse. Projet construction cle en main possible Visite 360º du bien disponible sur notre site : visioimmoofr,Référence annonce : VVTE10000056,Non soumis au DPE,Prix hors honoraires : 155 900 €",,1563918243.093891,1562482800.0,155900,307.49506903353057,,84424640500014,507,16.613924697811406,Terrain 507 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1641637022.htm/,38450
Le Gua,,"Terrain constructible, exposition sud, plat situé au calme à St Barthélémy de Le Gua, viabilisé, d'une surface de 840 M2.,Surface de plancher de 124 M2.",,1563918244.04551,1562523900.0,123500,,,,,16.138241267477472,Terrain constructinle,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1642786843.htm/,38450
Vif,,"Emplacement rare,Terrain constructible de 507 m carré ,Parcelle BP-188 à 1 Km du bourg se situant rue Gustave Guerre.,Possibilité de construction au sol 170 m2, hauteur 9 m.,Terrain plat quartier résidentiel, très calme en partie boisé.,Exposition au soleil imprenable.,Eau électricité gaz de ville à proximité.,Prévoir assainissement pas de tout-à-l’égout.,A deux mn à pied bus pour Grenoble toutes les 15 mn aux heures de pointe, arrêt à proximité.,Gare SNCF pour Grenoble, Gap, Briançon, Marseille.,Centre ville agréable à proximité avec supermarchés Casino,Grenoble à 15 Km par autoroute gratuite,Proximité écoles.,Grand centre commercial Comboire Leclerc etc. à 13 Km par autoroute gratuite.,N’hésitez-pas à me contacter je peux vous envoyer les documents nécessaires pour renseignements complémentaires.,Tél 06 71 42 72 19",,1563918245.473589,1562664420.0,149000,293.88560157790926,,,507,14.511868907279439,A saisir Vif terrain à bâtir 507 m2,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1643444846.htm/,38450
Vif,,"Vente Terrain 480 m²,IAD France - Lauriane BARTHELEMY (06 50 35 85 10) vous propose : Sur la commune de VIF - avenue Général de Gaulle -TERRAIN de 480m² environ exposé Est Sud Ouest. Les transports en commun sont à proximité.Me contacter pour plus de renseignements !,Honoraires d'agence à la charge du vendeur. Bien non soumis au DPE. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Lauriane BARTHELEMY (ID 30273), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de GRENOBLE sous le numéro 839930062.,Référence annonce : 638532,Non soumis au DPE",,1563918246.791663,1563140940.0,148000,308.3333333333333,,83993006200014,480,8.996606384987633,Terrain 480 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1619914761.htm/,38450
Saint-Georges-de-Commiers,,"Vente Terrain 1 689 m²,IAD France - Marie-Laure PICCO (06 12 40 49 41) vous propose : SAINT PIERRE DE COMMIERS 38450 TERRAIN DE 1689 M2 environ TERRAIN VIABILISE sur les hauteurs de Saint Pierre de Commiers bénéficiant d'une vue exceptionnelle sans vis à vis. Triple exposition/A PROXIMITÉ DES COMMERCES/ECOLES/LYCÉE/TRANSPORTS/ A 15 min DE VIF/23 min de GRENOBLEA VISITER SANS TARDER !!!,Honoraires d'agence à la charge du vendeur. Bien non soumis au DPE. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Marie-Laure PICCO (ID 14321), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Grenoble sous le numéro 810 456 970.,Référence annonce : 653588,Non soumis au DPE",,1563918248.092528,1563165420.0,143000,84.66548253404382,,81045697000013,1689,8.713288107964175,Terrain 1 689 m² Saint Georges De Commiers,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1619913986.htm/,38450
Vif,,"Rare à la vente, dans un environnement très agréable et champêtre, un très beau terrain plat de 411 m2, bien exposé, situé à seulement 5 minutes en voiture du centre ville, des écoles et des transports en communs.,N'hésitez pas à nous contacter pour visiter ce bien.,Agence s’abstenir.",,1563918249.366449,1563206460.0,160000,389.29440389294405,,,411,8.238302852420343,TERRAIN viabilise,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1646367873.htm/,38450
Vif,,"VIF TERRAIN 465 m2,VIF, proche centre terrain constructible plat d'environ 465 m2, viabilité en bordure.Construction libre. Zone UB du PLU.Non soumis au DPE.Honoraires à la charge du vendeur. Pour plus de renseignements et visites contacter : Katia 06.75.29.15.64 La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme  Katia JOUANNEAU  , Agent commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Grenoble sous le numéro 490 596 574.  - Annonce rédigée et publiée par un Agent Mandataire -,Référence annonce : 4_215,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918250.831074,1563528840.0,160000,344.0860215053763,,83912112600016,465,4.507069804097215,Terrain 465 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1630608241.htm/,38450
Miribel-Lanchâtre,,"MIRIBEL-LANCHATRE, Lot 12,Très beau cadre pour ce terrain en lotissement, de 700m², avec 180m² de SHON. Lot 12  dont 5.29 % honoraires TTC à la charge de l'acquéreur.,Référence annonce : 704,Non soumis au DPE,Le prix indiqué comprend les honoraires à la charge de l'acheteur : 5,29% TTC du prix du bien hors honoraires,Prix hors honoraires : 94 500 €",,1563918252.122502,1563611040.0,99500,142.14285714285714,,,700,3.5556958622926915,Terrain 700 m² Miribel Lanchatre,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1518811256.htm/,38450
Vif,,"Terrain constructible,Sur la commune de VIF, petit hameau dans cadre naturel et champêtre hors lotissement, terrain à construire 1025m² offrant une belle vue sur la vallée, viabilité en bordure, maison individuelle à fort potentiel ou projet 2 maisons mitoyennes. Prix : 130 000 € honoraires charge vendeur,Référence annonce : 32295-3821027,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918253.648304,1563780900.0,130000,126.82926829268293,,44771881800019,1025,1.589741299814648,Terrain 1 025 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1649407346.htm/,38450
Vif,,"Vente Terrain 352 m²,IAD France - Sophie ARMAND (06 20 83 22 21) vous propose : VIF CENTRE - 38450 - TERRAIN 352 m² environ PLAT et CLOS VIABILISE en BORDURE - Projet avec constructeur T4 / T5 - Ecoles, commerces, transports ...,Honoraires d'agence à la charge du vendeur. Bien non soumis au DPE. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Sophie ARMAND (ID 9822), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de LYON sous le numéro 532 074 986.,Référence annonce : 677259,Non soumis au DPE",,1563918254.762961,1563796560.0,157500,447.4431818181818,,53207498600037,352,1.4085042009364677,Terrain 352 m² Vif,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1649723242.htm/,38450
Le Gua,,"Terrain de 1200m2 constructible,Vous recherchez un terrain pour y construir la maison de vos rêves?, Situé à 10 minutes de Vif, au calme, je vous propose un Terrain de 1200 m2 constructible!, Pour plus de renseignements contactez Magali NAVARRO conseillère immobilière indépendante, joignable 7j/7 par téléphone au  06 61 77 44 80 ou par mail à magali.navarro@lnpi.fr   - Annonce rédigée et publiée par un Agent Mandataire -,Référence annonce : 33_VTE410004457,Non soumis au DPE,Les honoraires sont à la charge du vendeur",,1563918255.755053,1563835260.0,207500,172.91666666666666,,81486554900020,1200,0.9605990168176315,Terrain 1 200 m² Le Gua,Terrain,https://www.leboncoin.fr/ventes_immobilieres/1564735767.htm/,38450
Vif,,"Exceptionnel sur Reymure,Magnifique villa de 144 m² dans le quartier le plus recherché de Vif, Reymure, sur terrain plat de 3650 m²   Vous serez séduits par sa construction de qualité , son exceptionnel jardin agrémenté d'arbres fruitiers , sa terrasse à la vue exceptionnelle , son calme absolu   Unique !! Au Rez de chaussée , bel espace de vie avec cheminée de 40 m², cuisine spacieuse récemment refaite,  2 chambres et une salle de bains   Au 1er étage, 2 chambres supplémentaires et 1 grand espace sous toit aménagé, 1 salle de bains spacieuse   Garage double carrelé , buanderie , cave , vide sanitaire   A visiter au plus vite ! Dephine , 06 61 86 00 52, Louis 06 87 30 20 71  Cette annoncé a été rédigée par Mme Alili, agent commercial immatriculé au RSAC de Grenoble 848 391 249 -,Référence annonce : DALL1894,Les honoraires sont à la charge du vendeur",,1563918256.980056,1562529720.0,624000,4333.333333333333,6,52177380400054,144,16.071029861759808,Maison 6 pièces 144 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1642868782.htm/,38450
Le Gua,,"Maison neuve à construire,Villa à demi niveau de 93 m² / 3 chambres,Projet de construction sur la commune des saillants du Gua , sur un grand terrain de 1035 m² avec viabilités en bordure .,Villa à demi niveau de 93 m² / 3 chambres composé d'un système de chauffage pompe a chaleur Air / Eau, ainsi qu'un demi sous sol de 47 m² .,Toutes nos réalisations sont conformes aux normes RT 2012 et certifié NF Habitat.,Terrain sélectionné et vu pour vous sous réserve de disponibilité et au prix indiqué par notre partenaire foncier, hors frais de notaire, hors frais annexes. Garanties et assurances obligatoires incluses. Hors frais de branchements et raccordement aux réseaux publics, hors frais d'adaptations,  hors aménagements intérieurs et extérieurs. Visuels non contractuels. Voir détails en agence.,Référence annonce : NBOU-UUUUAE",,1563918258.459144,1562588880.0,295000,3172.043010752688,4,31660666400381,93,15.386324758612448,Maison 4 pièces 93 m²,Maison,https://www.leboncoin.fr/ventes_immobilieres/1643201800.htm/,38450
Le Gua,,"Particulier vend belle maison de charme, atypique , dans un cadre authentique et naturel ( vue sur la chaîne du Vercors )  à le Gua ( Prélenfrey ) . A seulement 15 minutes de Vif ou 30 minutes de Grenoble (environ 25 - 30 Km) , 10 min des saillants le Gua,villa des années 30 construite par un architecte , plafond à la française (3,10 m) , parquet massif à l 'étage , verrières ... ,Maison à fort potentiel ,  beaux volumes , entretenue , prévoir travaux notamment remise aux normes électriques , modernisation. ,Chauffage central fioul, DPE vierge , expertise et diagnostique fait. Assainissement tout à l'égout .,École primaire à proximité à pied ( 3min) ,Terrain clos , végétalisé , et entretenu de 1590 m2 ,La maison d'une surface de 165 m2 habitable comprend :   8 pièces + 1 grande cuisine ,Au rez de chaussée : ,Une cuisine de 17,5 m2,une belle pièce de vie de 26,40 m2,4 chambres ou pièces ou bureau : 17,2 m2 , 13,5 m2 , 9,95 m2 , 9,45 m2,1 salle de bain ,1 wc,A létage :,3 chambres ou pièces : 14,16 m2 , 9 m2 et 9 m2 ,dégagement : 13 m2,Comble grenier aménageable: 40 m2 ,Sous sol : 2 caves : 24,72 m2 et une de 47 m2,Garage : 14 m2,Grand balcon terrasse . ,A visiter pour coup de cœur et découvrir ses charmes et possibilités.,Secteur sud Grenoble : Varces , Saint Paul de Varces , Vif , Claix , Miribel Lanchatre , Saint Georges de Commiers ...,Curieux, agence immobilière ou autres professionnels s'abstenir.",,1563918260.035422,1562597340.0,319000,1933.3333333333333,8,,165,15.28842633590378,Maison 8 pièces 165 m2 LE GUA,Maison,https://www.leboncoin.fr/ventes_immobilieres/1612016919.htm/,38450
